"No.","Time","Source","Destination","Protocol","Length","Info"
"41556","109.507847","184.162.145.57","192.168.0.111","UDP","848","12136  >  14475 Len=806"
"41557","109.516479","184.162.145.57","192.168.0.111","UDP","324","12136  >  14475 Len=282"
"41558","109.526911","192.168.0.111","184.162.145.57","UDP","147","14475  >  12136 Len=105"
"41559","109.537846","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41560","109.548816","192.168.0.111","184.162.145.57","UDP","146","14475  >  12136 Len=104"
"41561","109.559790","192.168.0.111","184.162.145.57","UDP","144","14475  >  12136 Len=102"
"41562","109.559866","192.168.0.111","184.162.145.57","UDP","1293","14475  >  12136 Len=1251"
"41563","109.562208","184.162.145.57","192.168.0.111","UDP","1171","12136  >  14475 Len=1129"
"41564","109.562471","184.162.145.57","192.168.0.111","UDP","1171","12136  >  14475 Len=1129"
"41565","109.562695","184.162.145.57","192.168.0.111","UDP","1171","12136  >  14475 Len=1129"
"41566","109.562937","184.162.145.57","192.168.0.111","UDP","1171","12136  >  14475 Len=1129"
"41567","109.563847","184.162.145.57","192.168.0.111","UDP","1171","12136  >  14475 Len=1129"
"41568","109.563847","184.162.145.57","192.168.0.111","UDP","272","12136  >  14475 Len=230"
"41569","109.573459","184.162.145.57","192.168.0.111","UDP","353","12136  >  14475 Len=311"
"41570","109.580966","184.162.145.57","192.168.0.111","UDP","328","12136  >  14475 Len=286"
"41571","109.581023","192.168.0.111","184.162.145.57","UDP","1293","14475  >  12136 Len=1251"
"41572","109.581044","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41573","109.581054","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41574","109.581066","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41575","109.581076","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41576","109.581087","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41577","109.581093","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41578","109.581099","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41579","109.581105","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41580","109.581110","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41581","109.581115","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41582","109.581121","192.168.0.111","184.162.145.57","UDP","142","14475  >  12136 Len=100"
"41583","109.591017","184.162.145.57","192.168.0.111","UDP","1132","12136  >  14475 Len=1090"
"41584","109.601643","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41585","109.601694","192.168.0.111","184.162.145.57","UDP","155","14475  >  12136 Len=113"
"41586","109.602664","184.162.145.57","192.168.0.111","UDP","1131","12136  >  14475 Len=1089"
"41587","109.602908","184.162.145.57","192.168.0.111","UDP","1131","12136  >  14475 Len=1089"
"41588","109.612711","184.162.145.57","192.168.0.111","UDP","1131","12136  >  14475 Len=1089"
"41589","109.612711","184.162.145.57","192.168.0.111","UDP","328","12136  >  14475 Len=286"
"41590","109.612977","184.162.145.57","192.168.0.111","UDP","1131","12136  >  14475 Len=1089"
"41591","109.623624","192.168.0.111","184.162.145.57","UDP","168","14475  >  12136 Len=126"
"41592","109.633729","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41593","109.644700","192.168.0.111","184.162.145.57","UDP","98","14475  >  12136 Len=56"
"41594","109.644783","192.168.0.111","184.162.145.57","UDP","177","14475  >  12136 Len=135"
"41595","109.665274","184.162.145.57","192.168.0.111","UDP","348","12136  >  14475 Len=306"
"41596","109.665274","184.162.145.57","192.168.0.111","UDP","350","12136  >  14475 Len=308"
"41597","109.666188","184.162.145.57","192.168.0.111","UDP","960","12136  >  14475 Len=918"
"41598","109.666280","192.168.0.111","184.162.145.57","UDP","186","14475  >  12136 Len=144"
"41599","109.666297","184.162.145.57","192.168.0.111","UDP","959","12136  >  14475 Len=917"
"41600","109.666676","184.162.145.57","192.168.0.111","UDP","959","12136  >  14475 Len=917"
"41601","109.666703","192.168.0.111","184.162.145.57","UDP","163","14475  >  12136 Len=121"
"41602","109.666833","184.162.145.57","192.168.0.111","UDP","959","12136  >  14475 Len=917"
"41603","109.667650","184.162.145.57","192.168.0.111","UDP","959","12136  >  14475 Len=917"
"41604","109.676243","184.162.145.57","192.168.0.111","UDP","338","12136  >  14475 Len=296"
"41605","109.686490","192.168.0.111","184.162.145.57","UDP","167","14475  >  12136 Len=125"
"41606","109.687866","184.162.145.57","192.168.0.111","UDP","806","12136  >  14475 Len=764"
"41607","109.688128","184.162.145.57","192.168.0.111","UDP","806","12136  >  14475 Len=764"
"41608","109.688202","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41609","109.688300","184.162.145.57","192.168.0.111","UDP","806","12136  >  14475 Len=764"
"41610","109.688494","184.162.145.57","192.168.0.111","UDP","805","12136  >  14475 Len=763"
"41611","109.688649","184.162.145.57","192.168.0.111","UDP","805","12136  >  14475 Len=763"
"41612","109.688649","184.162.145.57","192.168.0.111","UDP","291","12136  >  14475 Len=249"
"41613","109.699504","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41614","109.699539","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41615","109.699570","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41616","109.699580","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41617","109.699590","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41618","109.699609","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41619","109.699620","192.168.0.111","184.162.145.57","UDP","161","14475  >  12136 Len=119"
"41620","109.720523","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41621","109.720670","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41622","109.720713","192.168.0.111","184.162.145.57","UDP","1286","14475  >  12136 Len=1244"
"41623","109.720766","192.168.0.111","184.162.145.57","UDP","1285","14475  >  12136 Len=1243"
"41624","109.720779","192.168.0.111","184.162.145.57","UDP","1285","14475  >  12136 Len=1243"
"41625","109.720800","192.168.0.111","184.162.145.57","UDP","283","14475  >  12136 Len=241"
"41626","109.741580","192.168.0.111","184.162.145.57","UDP","301","14475  >  12136 Len=259"
"41627","109.762971","184.162.145.57","192.168.0.111","UDP","274","12136  >  14475 Len=232"
"41628","109.762971","184.162.145.57","192.168.0.111","UDP","276","12136  >  14475 Len=234"
"41629","109.763083","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41630","109.763108","192.168.0.111","184.162.145.57","UDP","323","14475  >  12136 Len=281"
"41631","109.765081","184.162.145.57","192.168.0.111","UDP","1126","12136  >  14475 Len=1084"
"41632","109.765081","184.162.145.57","192.168.0.111","UDP","1126","12136  >  14475 Len=1084"
"41633","109.765165","184.162.145.57","192.168.0.111","UDP","1126","12136  >  14475 Len=1084"
"41634","109.765446","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41635","109.765937","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41636","109.765937","184.162.145.57","192.168.0.111","UDP","293","12136  >  14475 Len=251"
"41637","109.771965","184.162.145.57","192.168.0.111","UDP","210","12136  >  14475 Len=168"
"41638","109.771965","184.162.145.57","192.168.0.111","UDP","309","12136  >  14475 Len=267"
"41639","109.780241","184.162.145.57","192.168.0.111","UDP","306","12136  >  14475 Len=264"
"41640","109.780407","192.168.0.111","184.162.145.57","UDP","316","14475  >  12136 Len=274"
"41641","109.801624","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41642","109.801667","192.168.0.111","184.162.145.57","UDP","318","14475  >  12136 Len=276"
"41643","109.816156","184.162.145.57","192.168.0.111","UDP","824","12136  >  14475 Len=782"
"41644","109.816341","184.162.145.57","192.168.0.111","UDP","824","12136  >  14475 Len=782"
"41645","109.817186","184.162.145.57","192.168.0.111","UDP","824","12136  >  14475 Len=782"
"41646","109.817340","184.162.145.57","192.168.0.111","UDP","824","12136  >  14475 Len=782"
"41647","109.817340","184.162.145.57","192.168.0.111","UDP","823","12136  >  14475 Len=781"
"41648","109.817340","184.162.145.57","192.168.0.111","UDP","291","12136  >  14475 Len=249"
"41649","109.817635","184.162.145.57","192.168.0.111","UDP","976","12136  >  14475 Len=934"
"41650","109.824718","184.162.145.57","192.168.0.111","UDP","976","12136  >  14475 Len=934"
"41651","109.824849","192.168.0.111","184.162.145.57","UDP","315","14475  >  12136 Len=273"
"41652","109.825249","184.162.145.57","192.168.0.111","UDP","975","12136  >  14475 Len=933"
"41653","109.825646","184.162.145.57","192.168.0.111","UDP","975","12136  >  14475 Len=933"
"41654","109.825876","184.162.145.57","192.168.0.111","UDP","975","12136  >  14475 Len=933"
"41655","109.825876","184.162.145.57","192.168.0.111","UDP","280","12136  >  14475 Len=238"
"41656","109.835666","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41657","109.835693","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41658","109.835719","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41659","109.835729","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41660","109.835738","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41661","109.835759","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41662","109.835769","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41663","109.835778","192.168.0.111","184.162.145.57","UDP","1206","14475  >  12136 Len=1164"
"41664","109.835787","192.168.0.111","184.162.145.57","UDP","1205","14475  >  12136 Len=1163"
"41665","109.835808","192.168.0.111","184.162.145.57","UDP","1205","14475  >  12136 Len=1163"
"41666","109.842604","184.162.145.57","192.168.0.111","UDP","890","12136  >  14475 Len=848"
"41667","109.842739","192.168.0.111","184.162.145.57","UDP","1205","14475  >  12136 Len=1163"
"41668","109.842789","192.168.0.111","184.162.145.57","UDP","1205","14475  >  12136 Len=1163"
"41669","109.842814","192.168.0.111","184.162.145.57","UDP","324","14475  >  12136 Len=282"
"41670","109.842848","184.162.145.57","192.168.0.111","UDP","890","12136  >  14475 Len=848"
"41671","109.843020","184.162.145.57","192.168.0.111","UDP","889","12136  >  14475 Len=847"
"41672","109.843311","184.162.145.57","192.168.0.111","UDP","889","12136  >  14475 Len=847"
"41673","109.843486","184.162.145.57","192.168.0.111","UDP","889","12136  >  14475 Len=847"
"41674","109.843486","184.162.145.57","192.168.0.111","UDP","279","12136  >  14475 Len=237"
"41675","109.863709","192.168.0.111","184.162.145.57","UDP","1205","14475  >  12136 Len=1163"
"41676","109.863835","192.168.0.111","184.162.145.57","UDP","319","14475  >  12136 Len=277"
"41677","109.865457","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"41678","109.865570","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"41679","109.865570","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"41680","109.866139","184.162.145.57","192.168.0.111","UDP","842","12136  >  14475 Len=800"
"41681","109.866293","184.162.145.57","192.168.0.111","UDP","841","12136  >  14475 Len=799"
"41682","109.866293","184.162.145.57","192.168.0.111","UDP","265","12136  >  14475 Len=223"
"41683","109.885748","184.162.145.57","192.168.0.111","UDP","248","12136  >  14475 Len=206"
"41684","109.885867","192.168.0.111","184.162.145.57","UDP","556","14475  >  12136 Len=514"
"41685","109.885906","192.168.0.111","184.162.145.57","UDP","320","14475  >  12136 Len=278"
"41686","109.904982","184.162.145.57","192.168.0.111","UDP","238","12136  >  14475 Len=196"
"41687","109.906618","192.168.0.111","184.162.145.57","UDP","311","14475  >  12136 Len=269"
"41688","109.927724","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41689","109.927773","192.168.0.111","184.162.145.57","UDP","323","14475  >  12136 Len=281"
"41690","109.939384","184.162.145.57","192.168.0.111","UDP","809","12136  >  14475 Len=767"
"41691","109.939493","192.168.0.111","184.162.145.57","UDP","309","14475  >  12136 Len=267"
"41692","109.939574","184.162.145.57","192.168.0.111","UDP","809","12136  >  14475 Len=767"
"41693","109.940106","184.162.145.57","192.168.0.111","UDP","808","12136  >  14475 Len=766"
"41694","109.940247","184.162.145.57","192.168.0.111","UDP","808","12136  >  14475 Len=766"
"41695","109.940247","184.162.145.57","192.168.0.111","UDP","808","12136  >  14475 Len=766"
"41696","109.940423","184.162.145.57","192.168.0.111","UDP","258","12136  >  14475 Len=216"
"41697","109.947681","184.162.145.57","192.168.0.111","UDP","821","12136  >  14475 Len=779"
"41698","109.947818","184.162.145.57","192.168.0.111","UDP","820","12136  >  14475 Len=778"
"41699","109.948389","184.162.145.57","192.168.0.111","UDP","820","12136  >  14475 Len=778"
"41700","109.948614","184.162.145.57","192.168.0.111","UDP","820","12136  >  14475 Len=778"
"41701","109.948823","184.162.145.57","192.168.0.111","UDP","820","12136  >  14475 Len=778"
"41702","109.948823","184.162.145.57","192.168.0.111","UDP","98","12136  >  14475 Len=56"
"41703","109.948823","184.162.145.57","192.168.0.111","UDP","278","12136  >  14475 Len=236"
"41704","109.959622","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41705","109.959700","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41706","109.959718","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41707","109.959750","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41708","109.959780","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41709","109.959808","192.168.0.111","184.162.145.57","UDP","309","14475  >  12136 Len=267"
"41710","109.959827","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41711","109.971081","184.162.145.57","192.168.0.111","UDP","291","12136  >  14475 Len=249"
"41712","109.971262","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41713","109.971308","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41714","109.971328","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41715","109.971357","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41716","109.971372","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41717","109.971384","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41718","109.971397","192.168.0.111","184.162.145.57","UDP","163","14475  >  12136 Len=121"
"41719","109.977886","184.162.145.57","192.168.0.111","UDP","281","12136  >  14475 Len=239"
"41720","109.988246","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41721","109.988307","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41722","109.988336","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41723","109.988355","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41724","109.988370","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41725","109.988389","192.168.0.111","184.162.145.57","UDP","1231","14475  >  12136 Len=1189"
"41726","109.988406","192.168.0.111","184.162.145.57","UDP","275","14475  >  12136 Len=233"
"41727","109.988421","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41728","109.988441","192.168.0.111","184.162.145.57","UDP","1230","14475  >  12136 Len=1188"
"41729","109.998920","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41730","109.998976","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41731","109.999010","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
"41732","109.999046","192.168.0.111","184.162.145.57","UDP","1090","14475  >  12136 Len=1048"
